External ID,Parent External ID,Work Item Type,Title,Suggested Area Path,Exact Iteration Path,AP Tag,IP Tag,Original Sprint Label,Exact Sprint Assignment,Assignment Policy Note
US08.01.02,F08.01,User Story,Create final architecture diagram,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.01.02.1,US08.01.02,Task,Draft/build artifact for Create final architecture diagram,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.01.02.2,US08.01.02,Task,Validate and document Create final architecture diagram,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.01.03,F08.01,User Story,Create public portfolio safety section,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.01.03.1,US08.01.03,Task,Draft/build artifact for Create public portfolio safety section,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.01.03.2,US08.01.03,Task,Validate and document Create public portfolio safety section,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
F08.02,E08,Feature,Adoption and Stakeholder Enablement,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.02.01,F08.02,User Story,Create adoption plan,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.02.01.1,US08.02.01,Task,Draft/build artifact for Create adoption plan,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.02.01.2,US08.02.01,Task,Validate and document Create adoption plan,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.02.02,F08.02,User Story,Create dashboard user guide,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.02.02.1,US08.02.02,Task,Draft/build artifact for Create dashboard user guide,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.02.02.2,US08.02.02,Task,Validate and document Create dashboard user guide,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.02.03,F08.02,User Story,Create feedback and change-control loop,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.02.03.1,US08.02.03,Task,Draft/build artifact for Create feedback and change-control loop,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.02.03.2,US08.02.03,Task,Validate and document Create feedback and change-control loop,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
F08.03,E08,Feature,Final Portfolio Packaging,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.03.01,F08.03,User Story,Create final project walkthrough,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.01.1,US08.03.01,Task,Draft/build artifact for Create final project walkthrough,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.01.2,US08.03.01,Task,Validate and document Create final project walkthrough,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.03.02,F08.03,User Story,Clean repository and verify folder structure,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.02.1,US08.03.02,Task,Draft/build artifact for Clean repository and verify folder structure,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.02.2,US08.03.02,Task,Validate and document Clean repository and verify folder structure,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.03.03,F08.03,User Story,Prepare resume and interview talking points,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.03.1,US08.03.03,Task,Draft/build artifact for Prepare resume and interview talking points,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.03.2,US08.03.03,Task,Validate and document Prepare resume and interview talking points,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
US08.03.04,F08.03,User Story,Create final release tag and evidence checklist,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.04.1,US08.03.04,Task,Draft/build artifact for Create final release tag and evidence checklist,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
T08.03.04.2,US08.03.04,Task,Validate and document Create final release tag and evidence checklist,ClinicalPulse\Documentation & Portfolio,ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,AP-ClinicalPulse\Documentation & Portfolio,IP-ClinicalPulse\Sprint 8 - Governance and Portfolio Delivery,Sprint 8,Sprint 8,Direct mapping from original sprint label.
F09.01,E09,Feature,Test Automation,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.01.01,F09.01,User Story,Create pytest suite for quality rules,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.01.1,US09.01.01,Task,Draft/build artifact for Create pytest suite for quality rules,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.01.2,US09.01.01,Task,Validate and document Create pytest suite for quality rules,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.01.3,US09.01.01,Task,Commit and link implementation evidence for Create pytest suite for quality rules,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.01.02,F09.01,User Story,Create API endpoint and FHIR shape tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.02.1,US09.01.02,Task,Draft/build artifact for Create API endpoint and FHIR shape tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.02.2,US09.01.02,Task,Validate and document Create API endpoint and FHIR shape tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.02.3,US09.01.02,Task,Commit and link implementation evidence for Create API endpoint and FHIR shape tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.01.03,F09.01,User Story,Create configuration and secrets safety tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.03.1,US09.01.03,Task,Draft/build artifact for Create configuration and secrets safety tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.03.2,US09.01.03,Task,Validate and document Create configuration and secrets safety tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.01.03.3,US09.01.03,Task,Commit and link implementation evidence for Create configuration and secrets safety tests,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
F09.02,E09,Feature,CI Pipeline,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.02.01,F09.02,User Story,Create Azure Pipeline YAML,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.01.1,US09.02.01,Task,Draft/build artifact for Create Azure Pipeline YAML,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.01.2,US09.02.01,Task,Validate and document Create Azure Pipeline YAML,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.01.3,US09.02.01,Task,Commit and link implementation evidence for Create Azure Pipeline YAML,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.02.02,F09.02,User Story,"Add lint, test, and documentation checks",ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.02.1,US09.02.02,Task,"Draft/build artifact for Add lint, test, and documentation checks",ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.02.2,US09.02.02,Task,"Validate and document Add lint, test, and documentation checks",ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.02.03,F09.02,User Story,Add forbidden-file checks,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.03.1,US09.02.03,Task,Draft/build artifact for Add forbidden-file checks,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.02.03.2,US09.02.03,Task,Validate and document Add forbidden-file checks,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
F09.03,E09,Feature,DevOps Evidence,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.03.01,F09.03,User Story,Document pipeline results,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.01.1,US09.03.01,Task,Draft/build artifact for Document pipeline results,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.01.2,US09.03.01,Task,Validate and document Document pipeline results,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.01.3,US09.03.01,Task,Commit and link implementation evidence for Document pipeline results,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.03.02,F09.03,User Story,Add build badge or status notes,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.02.1,US09.03.02,Task,Draft/build artifact for Add build badge or status notes,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.02.2,US09.03.02,Task,Validate and document Add build badge or status notes,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
US09.03.03,F09.03,User Story,Create final DevOps retrospective,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.03.1,US09.03.03,Task,Draft/build artifact for Create final DevOps retrospective,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
T09.03.03.2,US09.03.03,Task,Validate and document Create final DevOps retrospective,ClinicalPulse\DevOps & Delivery,ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,AP-ClinicalPulse\DevOps & Delivery,IP-ClinicalPulse\Sprint 9 - Optional Pipeline Hardening,Sprint 9,Sprint 9,Direct mapping from original sprint label.
